Timestamp,Air Temperature (IW),Relative Humidity (IW),Soil Moisture (IW),Soil Temperature (IW),Berry Temperature
2025-08-05 00:15:00,13.4,0.693666666666667,10.85,19.5333333333333,12.3046666666667
2025-08-05 00:30:00,12.8,0.718,10.8866666666667,19.3,11.7920555555556
2025-08-05 00:45:00,12.5666666666667,0.745666666666667,10.84,19.0666666666667,11.6245
2025-08-05 01:00:00,12.5333333333333,0.750666666666667,10.8266666666667,18.9333333333333,11.7198333333333
2025-08-05 01:15:00,13,0.7305,10.82,18.65,12.0351666666667
2025-08-05 01:30:00,13.8,0.691333333333333,10.8,18.4666666666667,12.4000555555556
2025-08-05 01:45:00,14,0.672333333333333,10.7833333333333,18.3,12.6004444444444
2025-08-05 02:00:00,14.1,0.6525,10.81,18.15,12.7581666666667
2025-08-05 02:15:00,13.95,0.6565,10.805,18.05,12.6156666666667
2025-08-05 02:30:00,13.65,0.667,10.745,17.85,12.432
2025-08-05 02:45:00,13.4,0.6745,10.77,17.75,12.045
2025-08-05 03:00:00,13,0.692,10.77,17.7,11.9056666666667
2025-08-05 03:15:00,13.2,0.687333333333333,10.7466666666667,17.5,11.9988333333333
2025-08-05 03:30:00,13.2,0.692,10.77,17.4,11.9822222222222
2025-08-05 03:45:00,13.1333333333333,0.692,10.7566666666667,17.3,11.9365
2025-08-05 04:00:00,13.3,0.685,10.72,17.3,11.8908333333333
2025-08-05 04:15:00,13.1,0.69,10.74,17.2,11.8661666666667
2025-08-05 04:30:00,13.05,0.695,10.745,17.15,11.8886666666667
2025-08-05 04:45:00,13,0.7,10.75,17.1,11.8805555555556
2025-08-05 05:00:00,13,0.71,10.72,17.1,11.7266666666667
2025-08-05 05:15:00,12.7833333333333,0.716333333333333,10.6983333333333,17,11.6403333333333
2025-08-05 05:30:00,12.5666666666667,0.722666666666667,10.6766666666667,16.9,11.56
2025-08-05 05:45:00,12.7,0.7175,10.685,16.9,11.7166666666667
2025-08-05 06:00:00,12.6,0.728,10.7,16.9,11.5446666666667
2025-08-05 06:15:00,12.55,0.7245,10.71,16.85,11.7538333333333
2025-08-05 06:30:00,13.3,0.699666666666667,10.6933333333333,16.8333333333333,12.3313333333333
2025-08-05 06:45:00,13.75,0.689,10.69,17,12.6805
2025-08-05 07:00:00,14.3333333333333,0.672666666666667,10.6633333333333,17,13.0213333333333
2025-08-05 07:15:00,14.3,0.675,10.65,17,13.7048888888889
2025-08-05 07:30:00,17.2666666666667,0.564666666666667,10.6966666666667,17.6333333333333,15.5450555555556
2025-08-05 07:45:00,18.3666666666667,0.509666666666667,10.71,18.1,16.3053333333333
2025-08-05 08:00:00,19.0333333333333,0.497,10.6966666666667,18.2,17.2625
2025-08-05 08:15:00,19.8,0.479,11.28,18.6,17.9978333333333
2025-08-05 08:30:00,20.1333333333333,0.474666666666667,13.5666666666667,19.0333333333333,18.7318333333333
2025-08-05 08:45:00,20.9,0.4915,15.89,19.35,18.8218888888889
2025-08-05 09:00:00,20.8333333333333,0.547333333333333,17.1633333333333,19.4,19.1025555555556
2025-08-05 09:15:00,22.3,0.51,17.375,20.1,19.69
2025-08-05 09:30:00,22.0333333333333,0.514666666666667,17.3266666666667,21.4333333333333,19.7916666666667
2025-08-05 09:45:00,22.4,0.518666666666667,17.23,22.6666666666667,20.4073333333333
2025-08-05 10:00:00,22.7,0.509,17.1333333333333,23.7666666666667,21.0566666666667
2025-08-05 10:15:00,23.3,0.48,16.985,24.7,21.6153333333333
2025-08-05 10:30:00,23.7,0.4865,16.9,25.55,22.3258333333333
2025-08-05 10:45:00,24.3,0.423,16.7866666666667,26.2666666666667,23.0726666666667
2025-08-05 11:00:00,24.9,0.4285,16.725,26.95,23.7815
2025-08-05 11:15:00,25.05,0.41,16.615,27.6,24.18
2025-08-05 11:30:00,25.6,0.386,16.525,28.1,25.0225
2025-08-05 11:45:00,25.9,0.398,16.32,28.65,25.1241666666667
2025-08-05 12:00:00,26,0.3855,16.175,28.2,25.4775
2025-08-05 12:15:00,26.4,0.352,15.92,27.3,25.6655
2025-08-05 12:30:00,26.9166666666667,0.344666666666667,15.785,26.2,26.5081666666667
2025-08-05 12:45:00,27.4333333333333,0.337333333333333,15.65,25.1,26.9405555555556
2025-08-05 13:00:00,28,0.348,15.52,24.4,27.4829444444444
2025-08-05 13:15:00,28.3,0.349,15.475,24.15,28.138
2025-08-05 13:30:00,28.6333333333333,0.318333333333333,15.4233333333333,23.9333333333333,28.5475
2025-08-05 13:45:00,29.45,0.3045,15.495,24.3,28.7035555555556
2025-08-05 14:00:00,29.6,0.304,15.5933333333333,26.1666666666667,28.6933333333333
2025-08-05 14:15:00,30.1,0.305333333333333,15.5433333333333,27.9333333333333,29.0333333333333
2025-08-05 14:30:00,30.55,0.2985,15.45,29.3,29.6113333333333
2025-08-05 14:45:00,31.2,0.273,15.38,30.15,32.9218333333333
2025-08-05 15:00:00,30.85,0.2995,15.265,30.15,35.698
2025-08-05 15:15:00,31.3,0.329,15.2,30.2,37.9355
2025-08-05 15:30:00,31.95,0.2865,15.115,30.8,38.8306666666667
2025-08-05 15:45:00,32.3,0.285,14.99,30.8666666666667,35.3266666666667
2025-08-05 16:00:00,30.8666666666667,0.289,14.81,29.5666666666667,32.127
2025-08-05 16:15:00,30.3,0.341333333333333,14.7466666666667,28.9333333333333,31.0765
2025-08-05 16:30:00,30.1,0.3375,14.675,28.65,31.4233333333333
2025-08-05 16:45:00,29.9,0.306,14.62,28.3,34
2025-08-05 17:00:00,30.7666666666667,0.276333333333333,14.62,28.6333333333333,37.0353333333333
2025-08-05 17:15:00,29.9,0.27,14.455,28.2,33.408
2025-08-05 17:30:00,29.2,0.3,14.36,27.35,31.8106666666667
2025-08-05 17:45:00,30.0333333333333,0.307333333333333,14.3533333333333,27.1666666666667,37.5226666666667
2025-08-05 18:00:00,31,0.278,14.28,26.7,38.2231666666667
2025-08-05 18:15:00,30.7,0.263666666666667,14.1933333333333,26,33.4666666666667
2025-08-05 18:30:00,30.55,0.276,14.115,25.6,30.7646666666667
2025-08-05 18:45:00,31.2,0.307333333333333,14.0933333333333,25.4333333333333,30.11
2025-08-05 19:00:00,31.6666666666667,0.37,14.0533333333333,25.3333333333333,28.7828333333333
2025-08-05 19:15:00,31.7,0.4065,14.01,25.45,27.1203333333333
2025-08-05 19:30:00,31.6,0.398,13.97,25.4,25.0343333333333
2025-08-05 19:45:00,28.1,0.382,13.89,24.8333333333333,23.2946666666667
2025-08-05 20:00:00,24.9,0.4135,13.875,24.35,22.5013333333333
2025-08-05 20:15:00,24.1,0.419,13.79,24.1,21.5846666666667
2025-08-05 20:30:00,22.6,0.454,13.735,23.6,20.7518333333333
2025-08-05 20:45:00,21.6666666666667,0.420666666666667,13.6933333333333,23,21.2906666666667
2025-08-05 21:00:00,22.8,0.377666666666667,13.6433333333333,22.5333333333333,22.1871666666667
2025-08-05 21:15:00,22.9,0.3905,13.61,22.2,21.3862222222222
2025-08-05 21:30:00,22.4,0.396,13.5966666666667,21.9,21.592
2025-08-05 21:45:00,22.5666666666667,0.392666666666667,13.5533333333333,21.6333333333333,21.246
2025-08-05 22:00:00,21.6,0.428,13.54,21.4,20.3841666666667
2025-08-05 22:15:00,20.95,0.4445,13.475,21.2,19.6777777777778
2025-08-05 22:30:00,20.5,0.458666666666667,13.4633333333333,21,19.1477777777778
2025-08-05 22:45:00,19.7,0.5335,13.425,20.75,17.2811111111111
2025-08-05 23:00:00,18.1,0.5795,13.375,20.4,15.984
2025-08-05 23:15:00,16.6,0.6325,13.335,20.05,15.1186666666667
2025-08-05 23:30:00,16.1,0.65,13.28,19.9,14.4575
2025-08-05 23:45:00,14.925,0.67875,13.2675,19.65,14.4811111111111
2025-08-06 00:00:00,15,0.68,13.21,19.4,14.8911111111111
2025-08-06 00:15:00,15.1666666666667,0.673333333333333,13.1833333333333,19.3,15.0011111111111
2025-08-06 00:30:00,15.4333333333333,0.671333333333333,13.2233333333333,19.1333333333333,15.2018333333333
2025-08-06 00:45:00,15.4666666666667,0.676666666666667,13.1941666666667,19.1666666666667,15.0206666666667
2025-08-06 01:00:00,15.5,0.682,13.165,19.2,14.9046666666667
2025-08-06 01:15:00,15.5,0.686,13.16,19.1,14.828
2025-08-06 01:30:00,15.25,0.687,13.11,19.1,14.8085
2025-08-06 01:45:00,15.45,0.6855,13.145,19.1,15.152
2025-08-06 02:00:00,15.75,0.6855,13.06,19,15.488
2025-08-06 02:15:00,15.95,0.678,13.1,18.95,15.7305555555556
2025-08-06 02:30:00,16.0666666666667,0.681333333333333,13.08,19,15.5395
2025-08-06 02:45:00,15.9333333333333,0.680666666666667,13.04,18.9666666666667,15.5091666666667
2025-08-06 03:00:00,15.8,0.691666666666667,13.0266666666667,18.9,15.2625
2025-08-06 03:15:00,15.5333333333333,0.693,13.0133333333333,18.8,15.0901666666667
2025-08-06 03:30:00,15.5,0.699,12.99,18.8,15.1445
2025-08-06 03:45:00,15.45,0.698,13,18.8,15.0797777777778
2025-08-06 04:00:00,15.4333333333333,0.683666666666667,12.9966666666667,18.8,15.2883333333333
2025-08-06 04:15:00,15.6,0.678,12.99,18.8,15.4266666666667
2025-08-06 04:30:00,15.7,0.685,12.9466666666667,18.8,15.5091666666667
2025-08-06 04:45:00,15.8,0.7105,12.96,18.8,15.447
2025-08-06 05:00:00,15.875,0.68975,12.93,18.75,15.4691666666667
2025-08-06 05:15:00,15.95,0.669,12.9,18.7,15.5261111111111
2025-08-06 05:30:00,16.2,0.687,12.915,18.6,15.498
2025-08-06 05:45:00,16,0.708,12.89,18.6,15.2941666666667
2025-08-06 06:00:00,15.75,0.719,12.86,18.55,15.3266666666667
2025-08-06 06:15:00,15.7,0.735333333333333,12.8666666666667,18.6,15.4197777777778
2025-08-06 06:30:00,16.2,0.688,12.89,18.6,16.347
2025-08-06 06:45:00,17.2333333333333,0.642666666666667,12.8566666666667,18.7333333333333,17.1093333333333
2025-08-06 07:00:00,17.7,0.640333333333333,12.8766666666667,18.9333333333333,17.334
2025-08-06 07:15:00,18.5,0.592,12.85,19.15,18.0346666666667
2025-08-06 07:30:00,19,0.566,12.8,19.2,18.5847222222222
2025-08-06 07:45:00,19.2333333333333,0.540333333333333,12.85,19.1,18.8774444444444
2025-08-06 08:00:00,19.8,0.508,12.835,19.2,19.3863333333333
2025-08-06 08:15:00,20.1,0.517,12.83,19.35,19.6615555555556
2025-08-06 08:30:00,20.3,0.498,12.81,19.5,19.87
2025-08-06 08:45:00,20.3833333333333,0.5045,12.7983333333333,19.7,19.9980555555556
2025-08-06 09:00:00,20.4666666666667,0.511,12.7866666666667,19.9,20.14
2025-08-06 09:15:00,20.25,0.5265,12.775,20,19.8986111111111
2025-08-06 09:30:00,20,0.5355,12.765,20,19.7591666666667
2025-08-06 09:45:00,20.1,0.536,12.79,20,19.9698333333333
2025-08-06 10:00:00,19.8,0.59,12.74,20.4,19.5577777777778
2025-08-06 10:15:00,19.5666666666667,0.614333333333333,12.73,20.5666666666667,19.3457777777778
2025-08-06 10:30:00,19.5,0.632666666666667,12.7066666666667,20.8,19.31
2025-08-06 10:45:00,19.3,0.648666666666667,12.7033333333333,20.9333333333333,19.1391666666667
2025-08-06 11:00:00,19.6,0.647,12.68,21.2,19.55
2025-08-06 11:15:00,20.1,0.599,12.7,21.6,20.3915
2025-08-06 11:30:00,21,0.571666666666667,12.7,22.3,21.1468333333333
2025-08-06 11:45:00,21.85,0.5315,12.675,23.25,22.1593333333333
2025-08-06 12:00:00,22.3666666666667,0.523666666666667,12.73,23.9666666666667,22.7866666666667
2025-08-06 12:15:00,22.5333333333333,0.502,12.6633333333333,24.1,22.9173333333333
2025-08-06 12:30:00,22.75,0.483,12.595,23.95,23.0586666666667
2025-08-06 12:45:00,22.8333333333333,0.489,12.6233333333333,24.0333333333333,23.104
2025-08-06 13:00:00,22.5666666666667,0.492,12.5966666666667,23.9,22.708
2025-08-06 13:15:00,22.9333333333333,0.483666666666667,12.5466666666667,23.8,23.3733333333333
2025-08-06 13:30:00,23.85,0.463,12.575,24.4,24.306
2025-08-06 13:45:00,24.1333333333333,0.472,12.5533333333333,24.9333333333333,24.6153333333333
2025-08-06 14:00:00,24.9,0.514666666666667,12.5866666666667,25.8333333333333,25.4368333333333
2025-08-06 14:15:00,25.4,0.519333333333333,12.5866666666667,26.6,25.8146666666667
2025-08-06 14:30:00,25.9,0.516,12.6066666666667,27.3333333333333,26.616
2025-08-06 14:45:00,25.8,0.5055,12.555,27.95,27.1736666666667
2025-08-06 15:00:00,27.1333333333333,0.48,12.6266666666667,29.4,32.7698333333333
2025-08-06 15:15:00,28.2,0.4405,12.63,30.85,33.1073333333333
2025-08-06 15:30:00,27.1,0.4785,12.61,30.75,30.2313333333333
2025-08-06 15:45:00,26.5333333333333,0.487,12.5166666666667,29.6,28.5706666666667
2025-08-06 16:00:00,27.0666666666667,0.486666666666667,12.5333333333333,29.6,30.4571666666667
2025-08-06 16:15:00,27.3,0.459,12.515,30,28.7884444444444
2025-08-06 16:30:00,25.95,0.501,12.405,28.45,26.2593333333333
2025-08-06 16:45:00,25.75,0.5055,12.345,28,25.6146666666667
2025-08-06 17:00:00,25.2,0.533666666666667,12.3166666666667,27.2,24.9913333333333
2025-08-06 17:15:00,25.1,0.542,12.285,26.8,24.9733333333333
2025-08-06 17:30:00,25.4,0.534666666666667,12.2866666666667,26.6333333333333,25.812
2025-08-06 17:45:00,25.5666666666667,0.528333333333333,12.2566666666667,26.6333333333333,25.6033333333333
2025-08-06 18:00:00,25.3666666666667,0.531666666666667,12.2166666666667,26.4,25.1313333333333
2025-08-06 18:15:00,25.1,0.541,12.2133333333333,26.1,24.8481666666667
2025-08-06 18:30:00,24.8333333333333,0.555333333333333,12.1533333333333,25.7333333333333,24.314
2025-08-06 18:45:00,24.8,0.55,12.165,25.55,24.412
2025-08-06 19:00:00,24.8,0.548,12.155,25.4,24.296
2025-08-06 19:15:00,24.7666666666667,0.555666666666667,12.12,25.1,23.9781666666667
2025-08-06 19:30:00,24.4,0.570666666666667,12.0666666666667,24.7333333333333,23.4046666666667
2025-08-06 19:45:00,23.8,0.594666666666667,12.0533333333333,24.4,22.7
2025-08-06 20:00:00,23.1666666666667,0.604333333333333,12.05,24.1333333333333,22.17
2025-08-06 20:15:00,22.6333333333333,0.630666666666667,12.0433333333333,23.9,21.7573333333333
2025-08-06 20:30:00,22.2666666666667,0.634333333333333,12.01,23.6,21.62
2025-08-06 20:45:00,22.2,0.605666666666667,11.9866666666667,23.3,21.5673333333333
2025-08-06 21:00:00,21.6,0.629,11.95,23,20.9883333333333
2025-08-06 21:15:00,21.45,0.6335,11.96,22.8,20.618
2025-08-06 21:30:00,20.9,0.649666666666667,11.94,22.5333333333333,19.7913333333333
2025-08-06 21:45:00,20.25,0.6675,11.93,22.2,18.9515555555556
2025-08-06 22:00:00,19.2,0.683666666666667,11.88,21.8,18.168
2025-08-06 22:15:00,18.55,0.687,11.88,21.55,17.4794444444444
2025-08-06 22:30:00,18,0.687,11.83,21.2,17.52
2025-08-06 22:45:00,18,0.687333333333333,11.8366666666667,20.9,17.3758333333334
2025-08-06 23:00:00,17.8,0.691,11.82,20.7,17.0166666666667
2025-08-06 23:15:00,17.5,0.692,11.8,20.45,16.9261111111111
2025-08-06 23:30:00,17,0.6965,11.795,20.15,16.4061111111111
2025-08-06 23:45:00,16.6,0.714,11.765,20,15.7511111111111
2025-08-07 00:00:00,15.9666666666667,0.737,11.7533333333333,19.7666666666667,15.3856666666667
2025-08-07 00:15:00,15.5,0.756,11.735,19.6,14.8066666666667
2025-08-07 00:30:00,15.1,0.769,11.67,19.4,14.4430555555556
2025-08-07 00:45:00,14.5,0.776333333333333,11.7066666666667,19.1,13.9683333333333
2025-08-07 01:00:00,14.05,0.788,11.665,18.9,13.56
2025-08-07 01:15:00,13.6333333333333,0.804666666666667,11.6366666666667,18.7333333333333,13.2615
2025-08-07 01:30:00,13.6,0.8275,11.645,18.55,13.17
2025-08-07 01:45:00,13.8666666666667,0.828666666666667,11.6466666666667,18.4,13.3643333333333
2025-08-07 02:00:00,13.8,0.819,11.63,18.2666666666667,13.5141666666667
2025-08-07 02:15:00,13.7,0.823,11.59,18.1,13.5375
2025-08-07 02:30:00,13.8,0.82,11.57,17.9,13.507
2025-08-07 02:45:00,14.1333333333333,0.806666666666667,11.5633333333333,17.8666666666667,13.7919444444444
2025-08-07 03:00:00,14.5,0.7755,11.56,17.8,13.6335
2025-08-07 03:15:00,14.1666666666667,0.789333333333333,11.5466666666667,17.7,13.2544444444445
2025-08-07 03:30:00,14.1,0.804,11.53,17.8,13.7188888888889
2025-08-07 03:45:00,14.3,0.811,11.55,17.8,13.8229444444444
2025-08-07 04:00:00,14.15,0.807,11.515,17.75,13.4056666666667
2025-08-07 04:15:00,13.8333333333333,0.819333333333333,11.4966666666667,17.5333333333333,13.1683333333333
2025-08-07 04:30:00,13.6,0.817,11.48,17.5,12.8483333333333
2025-08-07 04:45:00,13.15,0.8245,11.5,17.2,12.4953333333333
2025-08-07 05:00:00,12.75,0.8265,11.435,17,12.2696666666667
2025-08-07 05:15:00,12.4,0.829,11.4566666666667,17,12.3566666666667
2025-08-07 05:30:00,12.35,0.816,11.45,16.85,12.2
2025-08-07 05:45:00,12.2,0.798666666666667,11.45,16.6333333333333,11.9358333333333
2025-08-07 06:00:00,12,0.795333333333333,11.4266666666667,16.4333333333333,11.6425
2025-08-07 06:15:00,11.9333333333333,0.804333333333334,11.4033333333333,16.2333333333333,11.4905555555556
2025-08-07 06:30:00,12.8,0.775666666666667,11.3666666666667,16.1,11.6758333333333
2025-08-07 06:45:00,14.1,0.732333333333333,11.39,16.1666666666667,12.3475
2025-08-07 07:00:00,15.7,0.6795,11.395,16.35,13.5372222222222
2025-08-07 07:15:00,17.1333333333333,0.631666666666667,11.4033333333333,16.7,14.9391111111111
2025-08-07 07:30:00,17.1,0.649,11.4033333333333,16.8,15.2838888888889
2025-08-07 07:45:00,17.6111111111111,0.625,11.3944444444444,16.9666666666667,15.8861111111111
2025-08-07 08:00:00,18.1222222222222,0.601,11.3855555555556,17.1333333333333,16.5441666666667
2025-08-07 08:15:00,18.6333333333333,0.577,11.3766666666667,17.3,17.2905555555556
2025-08-07 08:30:00,18.4666666666667,0.572166666666667,11.39,17.75,18.1183333333333
2025-08-07 08:45:00,18.3,0.567333333333333,11.4033333333333,18.2,17.3758333333333
2025-08-07 09:00:00,17.6,0.592333333333333,11.3633333333333,18.2333333333333,17.0052777777778
2025-08-07 09:15:00,19.1,0.522,11.5,19.1,17.8308333333333
2025-08-07 09:30:00,20,0.528,11.48,19.9,19.8441666666667
2025-08-07 09:45:00,21.7,0.482,11.51,22.2,21.0286666666667
2025-08-07 10:00:00,22.1,0.464,11.5,23.8,21.5391111111111
2025-08-07 10:15:00,21,0.4595,11.415,24.05,20.6671666666667
2025-08-07 10:30:00,20.15,0.484,11.355,23.15,19.7196666666667
2025-08-07 10:45:00,19.9666666666667,0.494333333333333,11.3366666666667,22.6,19.7286666666667
2025-08-07 11:00:00,19.8333333333333,0.497666666666667,11.2866666666667,22.1333333333333,19.4753333333333
2025-08-07 11:15:00,19.4666666666667,0.512333333333333,11.2333333333333,21.6333333333333,19.0273333333333
2025-08-07 11:30:00,19.1,0.5395,11.235,21.05,18.8126666666667
2025-08-07 11:45:00,20.3,0.4665,11.275,21.75,20.1526666666667
2025-08-07 12:00:00,21.6,0.431,11.33,22.6,21.3956666666667
2025-08-07 12:15:00,23.2,0.377,11.28,23.2,22.4495
2025-08-07 12:30:00,23.6,0.3635,11.235,22.6,23.132
2025-08-07 12:45:00,23.7,0.3435,11.205,22.3,23.3486666666667
2025-08-07 13:00:00,24,0.359666666666667,11.2,22.0333333333333,23.6353333333333
2025-08-07 13:15:00,24.5,0.346666666666667,11.19,22,24.1755
2025-08-07 13:30:00,24.8,0.3365,11.175,22.05,25.6635
2025-08-07 13:45:00,25.15,0.3425,11.245,22.6,26.0628333333333
2025-08-07 14:00:00,25.6,0.330666666666667,11.3733333333333,26.8333333333333,28.5946666666667
2025-08-07 14:15:00,25.8,0.332666666666667,11.4233333333333,29.2666666666667,29.0986666666667
2025-08-07 14:30:00,26.3333333333333,0.333333333333333,11.46,30.8666666666667,30.016
2025-08-07 14:45:00,26.5333333333333,0.343,11.5033333333333,32.0333333333333,30.0888333333333
2025-08-07 15:00:00,26.8333333333333,0.323333333333333,11.4966666666667,33.1,30.3333333333333
2025-08-07 15:15:00,27.5666666666667,0.313333333333333,11.5133333333333,34.1333333333333,31.298
2025-08-07 15:30:00,27.9,0.303,11.55,34.95,31.4493333333333
2025-08-07 15:45:00,27.9,0.289,11.52,35.4,29.4493333333333
2025-08-07 16:00:00,26.9333333333333,0.312,11.47,33.6,29.5026666666667
2025-08-07 16:15:00,27.4666666666667,0.315333333333333,11.4566666666667,34.3666666666667,30.586
2025-08-07 16:30:00,27.9,0.303,11.4733333333333,34.9,30.977
2025-08-07 16:45:00,27.8,0.298666666666667,11.4266666666667,34.9666666666667,30.9645
2025-08-07 17:00:00,27.2,0.2885,11.385,34.35,29.8033333333333
2025-08-07 17:15:00,26.9,0.288,11.245,32.7,29.4984444444444
2025-08-07 17:30:00,27,0.282,11.15,31.2,29.5493333333333
2025-08-07 17:45:00,27.1333333333333,0.285666666666667,11.08,28.6,29.583
2025-08-07 18:00:00,27.2,0.289666666666667,11.0266666666667,27.6333333333333,29.0738333333333
2025-08-07 18:15:00,26.9,0.294333333333333,10.9666666666667,26.9,27.0626666666667
2025-08-07 18:30:00,26.6,0.288,10.98,26.1,24.706
2025-08-07 18:45:00,26.5,0.295,10.97,25.8333333333333,25.6211666666667
2025-08-07 19:00:00,26.2333333333333,0.322,10.97,25.6,24.6988333333333
2025-08-07 19:15:00,26.5333333333333,0.352,10.9266666666667,25.5666666666667,23.0973333333333
2025-08-07 19:30:00,25.7,0.335,10.905,24.95,22.3546666666667
2025-08-07 19:45:00,23.75,0.3435,10.9,24.15,21.55
2025-08-07 20:00:00,22,0.373333333333333,10.85,23.5,20.4366666666667
2025-08-07 20:15:00,20.2,0.407,10.81,22.7,19.1945
2025-08-07 20:30:00,19.4333333333333,0.427,10.8333333333333,22.3333333333333,18.0808333333333
2025-08-07 20:45:00,18.55,0.445,10.82,21.9,17.3683333333333
2025-08-07 21:00:00,18.0333333333333,0.442333333333333,10.8066666666667,21.3666666666667,17.068
2025-08-07 21:15:00,17.35,0.463,10.775,20.95,16.144
2025-08-07 21:30:00,16.4,0.513,10.75,20.5333333333333,14.8793333333333
2025-08-07 21:45:00,15.7333333333333,0.524333333333333,10.7233333333333,20.1,14.4997777777778
2025-08-07 22:00:00,15.3333333333333,0.552666666666667,10.72,19.8,13.8994444444444
2025-08-07 22:15:00,14.4666666666667,0.593333333333333,10.6966666666667,19.3666666666667,12.6052777777778
2025-08-07 22:30:00,13.6,0.6275,10.685,19.05,12.2855555555556
2025-08-07 22:45:00,12.85,0.667,10.66,18.65,11.3575
2025-08-07 23:00:00,12.1,0.691,10.67,18.3,10.3444444444444
2025-08-07 23:15:00,11.1666666666667,0.691666666666667,10.6,17.9,9.31866666666667
2025-08-07 23:30:00,10.2,0.7,10.665,17.55,8.7075
2025-08-07 23:45:00,9.55,0.726,10.59,17.35,8.84277777777778
2025-08-08 00:00:00,9.5,0.7325,10.63,17.1,9.41111111111111
2025-08-08 00:15:00,9.85,0.708,10.575,16.85,9.70000000000001
2025-08-08 00:30:00,10.25,0.6865,10.575,16.75,10.1183333333333
2025-08-08 00:45:00,10.35,0.674,10.515,16.55,9.68222222222222
2025-08-08 01:00:00,10.1,0.671,10.51,16.4,9.25083333333333
2025-08-08 01:15:00,9.56666666666667,0.696666666666667,10.54,16.1,8.67888888888889
2025-08-08 01:30:00,9.2,0.7155,10.505,15.95,8.53566666666667
2025-08-08 01:45:00,9,0.726,10.49,15.7,8.55166666666667
2025-08-08 02:00:00,8.8,0.714,10.49,15.45,8.39972222222222
2025-08-08 02:15:00,8.8,0.7155,10.46,15.3,8.24111111111111
2025-08-08 02:30:00,8.53333333333333,0.724666666666667,10.45,15.1,7.97
2025-08-08 02:45:00,8.43333333333333,0.738666666666667,10.4566666666667,14.9333333333333,7.90444444444445
2025-08-08 03:00:00,8.4,0.751,10.45,14.8,8.13
2025-08-08 03:15:00,8.45,0.7495,10.435,14.65,8.0285
2025-08-08 03:30:00,8.23333333333333,0.755,10.4233333333333,14.5333333333333,7.49111111111111
2025-08-08 03:45:00,8,0.7625,10.42,14.35,7.60833333333333
2025-08-08 04:00:00,8,0.764,10.42,14.3,7.39861111111111
2025-08-08 04:15:00,7.5,0.768,10.4,14,6.474
2025-08-08 04:30:00,7.25,0.7955,10.395,13.9,6.57611111111111
2025-08-08 04:45:00,7,0.804,10.3866666666667,13.7666666666667,6.28
